,MatchID,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,CHO,CDO,CAO,HomeElo,AwayElo,Season,HAR,HDR,AAR,ADR,HomeSTP,HomeSGF,HomeSGA,AwaySTP,AwaySGF,AwaySGA,HomeTeam_GamesSoFar,HT_APG,AwayTeam_GamesSoFar,AT_APG,HTWR,ATWR,AwayRollingGoals,HomeRollingGoals,H2H_WinRatio,H2H_AvgMargin,HRIS,ARIS
9152,9152,E0,2024-02-10,Luton,Sheffield United,1.0,3.0,A,0.0,2.0,A,C Kavanagh,20.0,7.0,5.0,3.0,7.0,12.0,13.0,1.0,1.0,2.0,0.0,0.0,1.73,3.8,4.55,1637.36486816,1573.8828125,2023-2024,0.326,0.335,0.199,0.442,20.0,33.0,45.0,13.0,22.0,60.0,23.0,0.8695652173913043,24.0,0.5416666666666666,0.21052631578947367,0.05263157894736842,0.826,1.455,1.0,1.0,-0.9013157894736843,0.28015350877192985
9153,9153,E0,2024-02-10,Tottenham,Brighton,2.0,1.0,H,0.0,1.0,A,S Barrott,16.0,6.0,6.0,3.0,14.0,13.0,9.0,6.0,2.0,3.0,0.0,0.0,1.82,4.17,3.7,1840.46716309,1802.43615723,2023-2024,0.416,0.276,0.308,0.322,47.0,51.0,36.0,35.0,43.0,40.0,24.0,1.9583333333333333,24.0,1.4583333333333333,0.6842105263157895,0.21052631578947367,1.826,2.13,0.58,-0.021,-0.19059139784946236,0.1889931740614335
9154,9154,E0,2024-02-10,Wolves,Brentford,0.0,2.0,A,0.0,1.0,A,S Hooper,17.0,9.0,5.0,6.0,11.0,9.0,7.0,4.0,2.0,3.0,0.0,0.0,2.08,3.6,3.33,1749.32067871,1737.79626465,2023-2024,0.291,0.316,0.292,0.318,32.0,37.0,39.0,25.0,34.0,39.0,24.0,1.3333333333333333,23.0,1.0869565217391304,0.42105263157894735,0.2631578947368421,1.455,1.609,0.641,1.043,-0.23420398009950233,-0.05718085106382977
9155,9155,E0,2024-02-10,Nott'm Forest,Newcastle,2.0,3.0,A,2.0,2.0,D,A Taylor,13.0,7.0,3.0,5.0,9.0,6.0,4.0,4.0,1.0,2.0,0.0,0.0,3.27,3.68,2.07,1664.41638184,1803.62768555,2023-2024,0.291,0.291,0.321,0.372,21.0,30.0,44.0,36.0,51.0,39.0,24.0,0.875,24.0,1.5,0.2631578947368421,0.3157894736842105,2.087,1.217,0.383,-0.142,-0.4281553398058252,0.10867892731535758
9156,9156,E0,2024-02-11,West Ham,Arsenal,0.0,6.0,A,0.0,4.0,A,C Pawson,5.0,25.0,1.0,12.0,17.0,11.0,2.0,6.0,4.0,0.0,0.0,0.0,5.67,4.29,1.53,1787.42297363,1930.74890137,2023-2024,0.311,0.306,0.391,0.129,36.0,36.0,42.0,52.0,53.0,22.0,24.0,1.5,24.0,2.1666666666666665,0.3684210526315789,0.6842105263157895,2.043,1.565,0.165,-0.586,0.36348484848484847,-0.06586615196169396
9157,9157,E0,2024-02-11,Aston Villa,Man United,1.0,2.0,A,0.0,1.0,A,R Jones,23.0,17.0,10.0,5.0,9.0,7.0,10.0,8.0,3.0,2.0,0.0,0.0,2.13,3.77,3.07,1844.43603516,1807.65466309,2023-2024,0.404,0.247,0.278,0.369,46.0,50.0,32.0,41.0,33.0,33.0,24.0,1.9166666666666667,24.0,1.7083333333333333,0.631578947368421,0.42105263157894735,1.348,2.13,0.236,-0.474,-0.6256112469437654,0.300448028673835
9158,9158,E0,2024-02-12,Crystal Palace,Chelsea,1.0,3.0,A,1.0,0.0,H,M Oliver,13.0,14.0,4.0,5.0,14.0,7.0,1.0,7.0,2.0,2.0,0.0,0.0,4.07,3.7,1.85,1712.39648438,1762.28979492,2023-2024,0.349,0.225,0.322,0.359,24.0,27.0,43.0,34.0,41.0,40.0,24.0,1.0,24.0,1.4166666666666667,0.42105263157894735,0.3684210526315789,1.652,1.13,0.0,-1.741,-0.18043104506938482,-0.3124267432125344
9159,9159,E0,2024-02-17,Brentford,Liverpool,1.0,4.0,A,0.0,1.0,A,M Oliver,15.0,15.0,6.0,8.0,4.0,18.0,1.0,6.0,2.0,1.0,0.0,0.0,5.33,4.35,1.56,1751.81262207,1948.84216309,2023-2024,0.314,0.307,0.376,0.271,25.0,35.0,43.0,57.0,59.0,24.0,24.0,1.0416666666666667,25.0,2.28,0.2631578947368421,0.47368421052631576,2.292,1.478,0.206,-1.051,0.50531914893617,-0.1901181525241677
9160,9160,E0,2024-02-17,Burnley,Arsenal,0.0,5.0,A,0.0,2.0,A,J Gillett,8.0,16.0,0.0,7.0,11.0,8.0,4.0,6.0,2.0,1.0,0.0,0.0,9.75,5.67,1.29,1644.38623047,1944.80981445,2023-2024,0.274,0.353,0.391,0.129,13.0,25.0,55.0,55.0,58.0,22.0,25.0,0.52,25.0,2.2,0.10526315789473684,0.6842105263157895,2.208,1.042,0.116,-0.695,-0.5511695906432748,0.6237890204520992
9161,9161,E0,2024-02-17,Fulham,Aston Villa,1.0,2.0,A,0.0,1.0,A,L Smith,15.0,12.0,4.0,3.0,11.0,6.0,4.0,4.0,5.0,2.0,0.0,0.0,2.88,3.72,2.22,1719.98828125,1834.2166748,2023-2024,0.324,0.247,0.309,0.307,29.0,34.0,41.0,49.0,52.0,33.0,25.0,1.16,25.0,1.96,0.47368421052631576,0.42105263157894735,2.083,1.375,0.211,-0.851,-0.08333333333333316,1.7493887530562346
9162,9162,E0,2024-02-17,Newcastle,Bournemouth,2.0,2.0,D,0.0,0.0,D,M Salisbury,17.0,12.0,5.0,7.0,9.0,22.0,4.0,2.0,1.0,3.0,0.0,0.0,1.79,4.17,3.78,1809.63830566,1696.59692383,2023-2024,0.44,0.225,0.311,0.366,37.0,53.0,41.0,28.0,33.0,46.0,25.0,1.48,24.0,1.1666666666666667,0.631578947368421,0.3157894736842105,1.348,2.125,0.239,-0.005,-0.40694607268464245,0.19389931740614336
9163,9163,E0,2024-02-17,Nott'm Forest,West Ham,2.0,0.0,H,1.0,0.0,H,T Bramall,19.0,10.0,8.0,3.0,13.0,15.0,5.0,3.0,4.0,4.0,0.0,1.0,2.36,3.5,2.83,1658.75524902,1773.71142578,2023-2024,0.291,0.291,0.269,0.442,24.0,32.0,44.0,36.0,36.0,44.0,25.0,0.96,25.0,1.44,0.2631578947368421,0.3684210526315789,1.5,1.25,0.294,-1.394,0.17184466019417477,-0.6099999999999999
9164,9164,E0,2024-02-17,Tottenham,Wolves,1.0,2.0,A,0.0,1.0,A,A Taylor,15.0,12.0,4.0,7.0,8.0,13.0,10.0,4.0,0.0,1.0,0.0,0.0,1.53,4.62,5.25,1846.0579834,1735.65380859,2023-2024,0.416,0.276,0.259,0.367,47.0,52.0,38.0,35.0,39.0,40.0,25.0,1.88,25.0,1.4,0.6842105263157895,0.2631578947368421,1.542,2.125,0.408,-0.109,0.15031769305962855,-0.36753731343283574
9165,9165,E0,2024-02-17,Man City,Chelsea,1.0,1.0,D,0.0,1.0,A,A Madley,31.0,9.0,5.0,6.0,7.0,12.0,12.0,1.0,1.0,3.0,0.0,0.0,1.33,5.5,7.92,2053.20288086,1774.0657959,2023-2024,0.473,0.127,0.322,0.359,53.0,57.0,26.0,35.0,42.0,41.0,24.0,2.2083333333333335,25.0,1.4,0.7368421052631579,0.3684210526315789,1.708,2.435,0.661,0.573,0.2028836571998007,-0.412931793717585
9166,9166,E0,2024-02-18,Sheffield United,Brighton,0.0,5.0,A,0.0,2.0,A,S Attwell,6.0,24.0,1.0,10.0,3.0,5.0,5.0,10.0,1.0,4.0,1.0,0.0,4.75,4.17,1.63,1589.72106934,1797.19482422,2023-2024,0.243,0.458,0.308,0.322,13.0,22.0,65.0,38.0,48.0,40.0,25.0,0.52,25.0,1.52,0.10526315789473684,0.21052631578947367,1.792,0.917,0.342,0.342,-0.43651315789473677,0.6195487296169889
9167,9167,E0,2024-02-18,Luton,Man United,1.0,2.0,A,1.0,2.0,A,D Coote,22.0,21.0,4.0,9.0,7.0,21.0,8.0,6.0,3.0,5.0,0.0,0.0,3.9,3.97,1.8,1621.87597656,1818.22338867,2023-2024,0.326,0.335,0.278,0.369,20.0,34.0,47.0,44.0,35.0,34.0,24.0,0.8333333333333334,25.0,1.76,0.21052631578947367,0.42105263157894735,1.375,1.435,0.0,-1.0,-0.6513157894736843,-0.1301075268817206
9168,9168,E0,2024-02-19,Everton,Crystal Palace,1.0,1.0,D,0.0,0.0,D,P Tierney,19.0,10.0,4.0,4.0,8.0,12.0,3.0,6.0,0.0,2.0,0.0,0.0,1.71,3.57,5.08,1724.61669922,1700.9699707,2023-2024,0.316,0.207,0.249,0.307,30.0,27.0,33.0,25.0,28.0,44.0,25.0,1.2,25.0,1.0,0.42105263157894735,0.2631578947368421,1.125,1.083,0.543,0.654,-0.016524351676154285,0.2256147065646021
9169,9169,E0,2024-02-20,Man City,Brentford,1.0,0.0,H,0.0,0.0,D,D England,25.0,6.0,11.0,2.0,12.0,6.0,10.0,1.0,2.0,4.0,0.0,0.0,1.17,7.58,13.83,2045.76098633,1744.08740234,2023-2024,0.473,0.127,0.292,0.318,56.0,58.0,26.0,25.0,35.0,44.0,25.0,2.24,25.0,1.0,0.7368421052631579,0.2631578947368421,1.458,2.375,0.585,0.59,1.0520900064061496,0.09622823984526094
9170,9170,E0,2024-02-21,Liverpool,Luton,4.0,1.0,H,0.0,1.0,A,A Madley,29.0,12.0,13.0,3.0,15.0,14.0,13.0,4.0,1.0,4.0,0.0,0.0,1.18,7.58,13.0,1956.56726074,1617.47827148,2023-2024,0.554,0.182,0.236,0.456,60.0,63.0,25.0,20.0,35.0,51.0,26.0,2.3076923076923075,25.0,0.8,0.7894736842105263,0.10526315789473684,1.417,2.36,0.0,0.0,0.26711868958109564,0.5986842105263157
9171,9171,E0,2024-02-24,Aston Villa,Nott'm Forest,4.0,2.0,H,3.0,1.0,H,S Barrott,16.0,10.0,6.0,3.0,7.0,16.0,7.0,2.0,1.0,2.0,0.0,0.0,1.51,4.53,5.68,1839.31494141,1670.75378418,2023-2024,0.404,0.247,0.249,0.343,52.0,56.0,35.0,24.0,34.0,48.0,26.0,2.0,26.0,0.9230769230769231,0.631578947368421,0.21052631578947367,1.28,2.08,0.33,-0.081,-0.0006112469437652424,0.32184466019417496
9172,9172,E0,2024-02-24,Brighton,Everton,1.0,1.0,D,0.0,0.0,D,T Harrington,23.0,6.0,7.0,3.0,9.0,14.0,11.0,3.0,2.0,3.0,1.0,0.0,1.84,3.82,3.95,1805.13391113,1721.33813477,2023-2024,0.371,0.244,0.243,0.345,39.0,49.0,41.0,31.0,28.0,34.0,26.0,1.5,26.0,1.1923076923076923,0.42105263157894735,0.2631578947368421,1.08,1.92,0.323,-0.453,-0.06100682593856641,-0.46505376344086025
9173,9173,E0,2024-02-24,Crystal Palace,Burnley,3.0,0.0,H,0.0,0.0,D,L Smith,15.0,2.0,6.0,0.0,8.0,13.0,12.0,3.0,3.0,1.0,0.0,1.0,1.95,3.47,3.85,1701.66638184,1637.01977539,2023-2024,0.349,0.225,0.239,0.415,28.0,31.0,44.0,13.0,25.0,58.0,26.0,1.0769230769230769,26.0,0.5,0.42105263157894735,0.15789473684210525,1.0,1.12,0.378,0.182,2.1283924843423803,-0.7178362573099415
9174,9174,E0,2024-02-24,Man United,Fulham,1.0,2.0,A,0.0,0.0,D,M Oliver,21.0,17.0,9.0,5.0,6.0,11.0,10.0,9.0,2.0,5.0,0.0,0.0,1.54,4.38,5.42,1821.33007812,1712.30773926,2023-2024,0.381,0.309,0.296,0.338,44.0,36.0,36.0,32.0,36.0,42.0,26.0,1.6923076923076923,26.0,1.2307692307692308,0.5263157894736842,0.21052631578947367,1.36,1.4,0.844,0.844,-0.45153609831029196,-0.005208333333333218
9175,9175,E0,2024-02-24,Bournemouth,Man City,0.0,1.0,A,0.0,1.0,A,J Gillett,13.0,15.0,4.0,6.0,14.0,6.0,3.0,8.0,2.0,2.0,0.0,0.0,6.67,5.08,1.41,1699.78210449,2046.02490234,2023-2024,0.338,0.27,0.447,0.179,28.0,33.0,47.0,59.0,59.0,26.0,25.0,1.12,26.0,2.269230769230769,0.3684210526315789,0.7368421052631579,2.32,1.375,0.0,-3.134,-0.11860068259385664,0.4449471492632925
9176,9176,E0,2024-02-24,Arsenal,Newcastle,4.0,1.0,H,2.0,0.0,H,P Tierney,18.0,3.0,8.0,2.0,15.0,6.0,9.0,0.0,1.0,0.0,0.0,0.0,1.36,5.33,7.42,1945.41186523,1803.87109375,2023-2024,0.45,0.14,0.321,0.372,58.0,62.0,23.0,37.0,54.0,45.0,26.0,2.230769230769231,26.0,1.4230769230769231,0.7894736842105263,0.3157894736842105,2.12,2.32,0.611,1.012,-0.19565542399234528,-0.31319607268464245
9177,9177,E0,2024-02-25,Wolves,Sheffield United,1.0,0.0,H,1.0,0.0,H,D Bond,13.0,12.0,2.0,4.0,8.0,4.0,5.0,6.0,2.0,1.0,0.0,0.0,1.43,4.62,6.42,1746.40515137,1579.19970703,2023-2024,0.291,0.316,0.199,0.442,38.0,40.0,40.0,13.0,22.0,66.0,26.0,1.4615384615384615,26.0,0.5,0.42105263157894735,0.05263157894736842,0.88,1.56,0.365,0.049,1.8824626865671643,-1.136513157894737
9178,9178,E0,2024-02-26,West Ham,Brentford,4.0,2.0,H,2.0,1.0,H,S Hooper,17.0,14.0,6.0,8.0,5.0,9.0,1.0,7.0,1.0,2.0,0.0,0.0,2.47,3.53,2.68,1759.1307373,1741.24145508,2023-2024,0.311,0.306,0.292,0.318,39.0,40.0,46.0,25.0,37.0,48.0,26.0,1.5,26.0,0.9615384615384616,0.3684210526315789,0.2631578947368421,1.4,1.44,0.0,-1.6,0.14000000000000007,-0.05718085106382977
9179,9179,E0,2024-03-02,Brentford,Chelsea,2.0,2.0,D,0.0,1.0,A,J Gillett,14.0,17.0,5.0,6.0,10.0,9.0,0.0,6.0,3.0,1.0,0.0,0.0,3.07,3.75,2.18,1732.08056641,1780.21655273,2023-2024,0.314,0.307,0.322,0.359,26.0,39.0,50.0,36.0,44.0,43.0,27.0,0.9629629629629629,26.0,1.3846153846153846,0.2631578947368421,0.3684210526315789,1.68,1.423,0.64,1.296,-0.13356973995271884,-0.8068711876569787
9180,9180,E0,2024-03-02,Everton,West Ham,1.0,3.0,A,0.0,0.0,D,C Pawson,22.0,12.0,11.0,5.0,9.0,6.0,4.0,5.0,1.0,2.0,0.0,0.0,2.07,3.53,3.5,1724.86169434,1768.29174805,2023-2024,0.316,0.207,0.269,0.442,31.0,29.0,37.0,42.0,43.0,47.0,27.0,1.1481481481481481,27.0,1.5555555555555556,0.42105263157894735,0.3684210526315789,1.538,1.077,0.497,0.065,-0.5096966205837173,0.36348484848484847
9181,9181,E0,2024-03-02,Fulham,Brighton,3.0,0.0,H,2.0,0.0,H,S Hooper,12.0,15.0,5.0,5.0,16.0,10.0,2.0,6.0,1.0,2.0,0.0,0.0,2.61,3.63,2.58,1724.16650391,1801.61047363,2023-2024,0.324,0.247,0.308,0.322,35.0,39.0,42.0,39.0,49.0,44.0,27.0,1.2962962962962963,27.0,1.4444444444444444,0.47368421052631576,0.21052631578947367,1.885,1.385,0.437,0.437,0.8166666666666668,-0.18600682593856654
9182,9182,E0,2024-03-02,Newcastle,Wolves,3.0,0.0,H,2.0,0.0,H,T Robinson,14.0,12.0,7.0,3.0,8.0,11.0,3.0,5.0,0.0,1.0,0.0,0.0,1.89,3.9,3.68,1797.59436035,1749.70043945,2023-2024,0.44,0.225,0.259,0.367,40.0,57.0,45.0,38.0,40.0,43.0,27.0,1.4814814814814814,27.0,1.4074074074074074,0.631578947368421,0.2631578947368421,1.538,2.077,0.264,0.156,-0.11527940601797576,0.8824626865671642
9183,9183,E0,2024-03-02,Nott'm Forest,Liverpool,0.0,1.0,A,0.0,0.0,D,P Tierney,8.0,22.0,2.0,2.0,11.0,12.0,3.0,12.0,2.0,2.0,0.0,0.0,5.67,4.51,1.53,1666.18798828,1957.47924805,2023-2024,0.291,0.291,0.376,0.271,24.0,34.0,49.0,63.0,64.0,25.0,27.0,0.8888888888888888,27.0,2.3333333333333335,0.2631578947368421,0.47368421052631576,2.423,1.308,0.3,-1.136,-0.22815533980582514,0.3385472610096667
9184,9184,E0,2024-03-02,Tottenham,Crystal Palace,3.0,1.0,H,0.0,0.0,D,J Brooks,14.0,4.0,6.0,1.0,7.0,16.0,11.0,1.0,1.0,2.0,0.0,0.0,1.49,4.44,6.25,1832.7244873,1710.93066406,2023-2024,0.416,0.276,0.249,0.307,50.0,55.0,39.0,28.0,32.0,47.0,26.0,1.9230769230769231,27.0,1.037037037037037,0.6842105263157895,0.2631578947368421,1.192,2.08,0.737,1.473,0.5772657450076805,0.2533924843423799
9185,9185,E0,2024-03-02,Luton,Aston Villa,2.0,3.0,A,0.0,2.0,A,M Oliver,13.0,12.0,5.0,8.0,8.0,19.0,8.0,6.0,1.0,4.0,0.0,0.0,4.21,4.17,1.74,1613.98413086,1843.8807373,2023-2024,0.326,0.335,0.309,0.307,20.0,37.0,54.0,55.0,59.0,37.0,26.0,0.7692307692307693,27.0,2.037037037037037,0.21052631578947367,0.42105263157894735,2.154,1.4,0.0,-2.0,-0.6513157894736843,-0.16972889400258873
9186,9186,E0,2024-03-03,Burnley,Bournemouth,0.0,2.0,A,0.0,1.0,A,D Coote,20.0,10.0,6.0,3.0,8.0,13.0,7.0,2.0,2.0,4.0,0.0,0.0,3.68,3.72,1.93,1627.75549316,1697.8034668,2023-2024,0.274,0.353,0.311,0.366,13.0,25.0,60.0,31.0,35.0,47.0,27.0,0.48148148148148145,26.0,1.1923076923076923,0.10526315789473684,0.3157894736842105,1.32,0.962,0.573,0.726,-0.12692716640085056,-0.16860068259385658
9187,9187,E0,2024-03-03,Man City,Man United,3.0,1.0,H,0.0,1.0,A,A Madley,27.0,3.0,8.0,1.0,5.0,10.0,15.0,2.0,0.0,1.0,0.0,0.0,1.25,6.17,10.33,2048.00341797,1809.47143555,2023-2024,0.473,0.127,0.278,0.369,62.0,62.0,27.0,44.0,37.0,39.0,27.0,2.2962962962962963,27.0,1.6296296296296295,0.7368421052631579,0.42105263157894735,1.385,2.269,0.55,0.958,0.2028836571998007,-0.4842741935483872
9188,9188,E0,2024-03-04,Sheffield United,Arsenal,0.0,6.0,A,0.0,5.0,A,S Barrott,4.0,22.0,0.0,10.0,11.0,4.0,0.0,7.0,1.0,0.0,0.0,0.0,15.83,7.58,1.17,1575.90454102,1951.68859863,2023-2024,0.243,0.458,0.391,0.129,13.0,22.0,72.0,61.0,68.0,23.0,27.0,0.48148148148148145,27.0,2.259259259259259,0.10526315789473684,0.6842105263157895,2.385,0.846,0.146,-2.254,-1.0531798245614035,0.8737890204520992
9189,9189,E0,2024-03-09,Man United,Everton,2.0,0.0,H,2.0,0.0,H,S Hooper,15.0,23.0,8.0,6.0,13.0,11.0,5.0,8.0,1.0,2.0,0.0,0.0,1.83,3.8,3.93,1801.67163086,1708.7635498,2023-2024,0.381,0.309,0.243,0.345,47.0,39.0,39.0,31.0,29.0,39.0,28.0,1.6785714285714286,28.0,1.1071428571428572,0.5263157894736842,0.2631578947368421,1.074,1.37,0.496,0.667,-0.2655241935483872,-0.18620760959470647
9190,9190,E0,2024-03-09,Bournemouth,Sheffield United,2.0,2.0,D,0.0,1.0,A,A Taylor,32.0,13.0,12.0,9.0,12.0,11.0,10.0,3.0,3.0,5.0,0.0,0.0,1.34,5.33,8.17,1703.58789062,1567.22338867,2023-2024,0.338,0.27,0.199,0.442,32.0,37.0,49.0,14.0,24.0,74.0,27.0,1.1851851851851851,28.0,0.5,0.3684210526315789,0.05263157894736842,0.815,1.346,0.529,0.81,-0.39985068259385664,-0.32401315789473684
9191,9191,E0,2024-03-09,Crystal Palace,Luton,1.0,1.0,D,1.0,0.0,H,S Singh,21.0,8.0,4.0,2.0,20.0,11.0,8.0,6.0,2.0,3.0,0.0,0.0,1.75,3.83,4.33,1700.64868164,1605.67419434,2023-2024,0.349,0.225,0.236,0.456,29.0,33.0,48.0,21.0,38.0,55.0,28.0,1.0357142857142858,27.0,0.7777777777777778,0.42105263157894735,0.10526315789473684,1.423,1.185,0.0,-1.0,-0.12160751565762003,0.5986842105263157
9192,9192,E0,2024-03-09,Wolves,Fulham,2.0,1.0,H,0.0,0.0,D,T Harrington,8.0,23.0,3.0,6.0,7.0,11.0,3.0,4.0,2.0,2.0,0.0,0.0,2.53,3.4,2.72,1735.28222656,1734.86364746,2023-2024,0.291,0.316,0.296,0.338,41.0,42.0,44.0,35.0,40.0,44.0,28.0,1.4642857142857142,28.0,1.25,0.42105263157894735,0.21052631578947367,1.444,1.481,0.367,0.126,0.8324626865671643,-0.3333333333333332
9193,9193,E0,2024-03-09,Arsenal,Brentford,2.0,1.0,H,1.0,1.0,D,R Jones,17.0,9.0,6.0,4.0,9.0,10.0,10.0,4.0,2.0,4.0,0.0,0.0,1.22,6.92,11.67,1951.13562012,1727.57714844,2023-2024,0.45,0.14,0.292,0.318,64.0,70.0,24.0,26.0,40.0,52.0,28.0,2.2857142857142856,28.0,0.9285714285714286,0.7894736842105263,0.2631578947368421,1.444,2.519,0.626,0.704,-0.08454431288123429,-0.2446808510638299
9194,9194,E0,2024-03-10,Aston Villa,Tottenham,0.0,4.0,A,0.0,0.0,D,C Kavanagh,10.0,9.0,1.0,5.0,11.0,15.0,6.0,4.0,0.0,2.0,1.0,0.0,2.37,4.07,2.57,1843.29162598,1833.77233887,2023-2024,0.404,0.247,0.347,0.313,55.0,59.0,41.0,53.0,59.0,39.0,28.0,1.9642857142857142,27.0,1.962962962962963,0.631578947368421,0.3684210526315789,2.115,2.185,0.539,-0.299,-0.07203981837233676,0.3461733080328906
9195,9195,E0,2024-03-10,Brighton,Nott'm Forest,1.0,0.0,H,1.0,0.0,H,M Salisbury,10.0,9.0,3.0,4.0,14.0,14.0,6.0,3.0,4.0,4.0,0.0,0.0,1.76,4.0,4.18,1767.01928711,1658.89428711,2023-2024,0.371,0.244,0.249,0.343,42.0,50.0,44.0,24.0,34.0,50.0,28.0,1.5,28.0,0.8571428571428571,0.42105263157894735,0.21052631578947367,1.259,1.815,0.372,-0.29,0.16399317406143343,-0.9781553398058251
9196,9196,E0,2024-03-10,West Ham,Burnley,2.0,2.0,D,0.0,2.0,A,D England,22.0,11.0,4.0,4.0,11.0,18.0,4.0,4.0,2.0,4.0,0.0,0.0,1.66,4.03,4.85,1771.29138184,1612.73706055,2023-2024,0.311,0.306,0.239,0.415,43.0,45.0,49.0,14.0,27.0,62.0,28.0,1.5357142857142858,28.0,0.5,0.3684210526315789,0.15789473684210525,0.926,1.593,0.479,0.071,0.056666666666666594,0.6571637426900585
9197,9197,E0,2024-03-10,Liverpool,Man City,1.0,1.0,D,0.0,1.0,A,M Oliver,19.0,10.0,6.0,6.0,6.0,10.0,7.0,4.0,0.0,3.0,0.0,0.0,2.93,3.77,2.2,1958.17102051,2047.09863281,2023-2024,0.554,0.182,0.447,0.179,64.0,65.0,26.0,63.0,63.0,28.0,28.0,2.2857142857142856,28.0,2.25,0.7894736842105263,0.7368421052631579,2.296,2.37,0.204,-0.765,-0.1901181525241677,0.3906614349775782
9198,9198,E0,2024-03-11,Chelsea,Newcastle,3.0,2.0,H,1.0,1.0,D,J Brooks,12.0,11.0,8.0,3.0,12.0,7.0,0.0,4.0,3.0,1.0,0.0,0.0,1.88,4.07,3.57,1775.48583984,1802.77856445,2023-2024,0.419,0.263,0.321,0.372,39.0,47.0,45.0,40.0,59.0,48.0,27.0,1.4444444444444444,28.0,1.4285714285714286,0.5789473684210527,0.3157894736842105,2.111,1.692,0.48,0.18,-0.6402045209903122,0.05138726064869089
9199,9199,E0,2024-03-13,Bournemouth,Luton,4.0,3.0,H,0.0,3.0,A,S Allison,24.0,8.0,10.0,4.0,16.0,11.0,11.0,3.0,1.0,2.0,0.0,0.0,1.48,4.72,5.77,1697.77270508,1608.50280762,2023-2024,0.338,0.27,0.236,0.456,35.0,41.0,52.0,21.0,41.0,59.0,28.0,1.25,28.0,0.75,0.3684210526315789,0.10526315789473684,1.407,1.37,0.5,0.0,1.6313993174061434,0.5986842105263157
9200,9200,E0,2024-03-16,Burnley,Brentford,2.0,1.0,H,1.0,0.0,H,D Bond,17.0,9.0,6.0,5.0,14.0,17.0,5.0,4.0,2.0,4.0,0.0,1.0,3.22,3.63,2.13,1624.46826172,1731.63623047,2023-2024,0.274,0.353,0.292,0.318,17.0,29.0,63.0,26.0,41.0,54.0,29.0,0.5862068965517241,29.0,0.896551724137931,0.10526315789473684,0.2631578947368421,1.429,0.964,0.281,-1.293,1.0321637426900585,0.5469858156028369
9201,9201,E0,2024-03-16,Luton,Nott'm Forest,1.0,1.0,D,0.0,1.0,A,D England,10.0,16.0,4.0,6.0,10.0,17.0,6.0,7.0,1.0,2.0,0.0,0.0,2.75,3.6,2.43,1611.20727539,1661.08813477,2023-2024,0.326,0.335,0.249,0.343,22.0,42.0,60.0,25.0,35.0,51.0,29.0,0.7586206896551724,29.0,0.8620689655172413,0.21052631578947367,0.21052631578947367,1.214,1.464,0.0,0.0,1.223684210526316,0.021844660194174848
9202,9202,E0,2024-03-16,Fulham,Tottenham,3.0,0.0,H,1.0,0.0,H,R Jones,16.0,14.0,7.0,5.0,9.0,10.0,4.0,5.0,2.0,3.0,0.0,0.0,3.4,3.87,1.97,1734.47412109,1858.80688477,2023-2024,0.324,0.247,0.347,0.313,38.0,43.0,44.0,53.0,59.0,42.0,29.0,1.3103448275862069,28.0,1.8928571428571428,0.47368421052631576,0.3684210526315789,2.185,1.429,0.0,-1.111,-0.3787878787878786,-0.6211469534050179
9203,9203,E0,2024-03-17,West Ham,Aston Villa,1.0,1.0,D,1.0,0.0,H,J Gillett,13.0,13.0,5.0,5.0,13.0,12.0,7.0,11.0,3.0,3.0,0.0,0.0,2.63,3.73,2.45,1791.08288574,1836.80493164,2023-2024,0.311,0.306,0.309,0.307,44.0,46.0,50.0,56.0,60.0,42.0,29.0,1.5172413793103448,29.0,1.9310344827586208,0.3684210526315789,0.42105263157894735,2.107,1.607,0.539,0.366,0.7066666666666667,-0.0006112469437653256
9204,9204,E0,2024-03-30,Newcastle,West Ham,4.0,3.0,H,1.0,2.0,A,R Jones,24.0,10.0,9.0,4.0,9.0,8.0,3.0,4.0,1.0,1.0,1.0,0.0,1.83,4.07,3.82,1801.72521973,1791.06188965,2023-2024,0.44,0.225,0.269,0.442,43.0,63.0,51.0,44.0,49.0,54.0,29.0,1.4827586206896552,30.0,1.4666666666666666,0.631578947368421,0.3684210526315789,1.586,2.107,0.4,0.71,0.7635084727699031,0.30666666666666675
9205,9205,E0,2024-03-30,Bournemouth,Everton,2.0,1.0,H,0.0,0.0,D,S Barrott,11.0,7.0,4.0,3.0,14.0,11.0,9.0,8.0,1.0,2.0,0.0,0.0,2.15,3.63,3.2,1709.9588623,1708.61437988,2023-2024,0.338,0.27,0.243,0.345,38.0,43.0,53.0,31.0,30.0,41.0,29.0,1.3103448275862069,29.0,1.0689655172413792,0.3684210526315789,0.2631578947368421,1.036,1.464,0.483,0.138,1.7563993174061434,-0.17338709677419362
9206,9206,E0,2024-03-30,Chelsea,Burnley,2.0,2.0,D,1.0,0.0,H,D England,33.0,18.0,13.0,7.0,12.0,7.0,12.0,4.0,2.0,2.0,0.0,1.0,1.29,5.85,9.33,1789.41015625,1633.87268066,2023-2024,0.419,0.263,0.239,0.415,40.0,49.0,47.0,18.0,31.0,65.0,28.0,1.4285714285714286,30.0,0.6,0.5789473684210527,0.15789473684210525,1.0,1.741,0.777,2.266,-0.14020452099031214,0.6571637426900585
